what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1273214984109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273214984125
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273214987330
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215011867
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215017479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215019657
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215022647
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1273215182739
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1273215182739
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215182775
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215185308
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215186053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215186833
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215195568
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215197477
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215200753
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215204014
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215335953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215339127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215359719
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1273215362522
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1273215366822
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273215367458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215371008
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215371493
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215373484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215380919
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215382418
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215382978
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215383913
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215384355
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273215386592
opened,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215387680
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1273215387682
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215387760
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215387779
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273215387780
started,bundle,org.eclipse.mylyn.ide.ant,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.ide.ant",1273215391249
started,bundle,org.eclipse.mylyn.resources.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.resources.ui",1273215391293
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.2.1.v20100222-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1273215391304
started,bundle,org.eclipse.mylyn.wikitext.core,1.2.1.v20100222-0100-e3x,"org.eclipse.mylyn.wikitext.core",1273215391324
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1273215391360
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215391381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215391638
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215395209
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1273215416270
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1273215416270
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215416285
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273215419437
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273215419542
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273215419572
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273215420323
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1273215420811
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215430004
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215431033
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273215435612
